timestamp,lmp_usd_per_mwh,stress_indicator,emissions_tco2_per_mwh,it_load_mw,pue,eta_compute_per_mwh_it,carbon_shadow_price_usd_per_tco2,reliability_valuation_usd_per_compute_unit,location_based_emissions_baseline_tco2_per_mwh,option,price_multiplier,stress_severity_kappa,availability_alpha,facility_electricity_mwh,potential_compute,delivered_compute,electricity_component_usd,carbon_component_usd,reliability_component_usd,crcc_hourly_numerator_usd
2025-06-26T08:00:00Z,40.96,0,0.229,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,4915.2,2198.4,0,7113.6
2025-06-26T09:00:00Z,55.51,0,0.2461,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6661.2,2362.5600000000004,0,9023.76
2025-06-26T10:00:00Z,55.44,0,0.2384,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6652.799999999999,2288.64,0,8941.439999999999
2025-06-26T11:00:00Z,53.25,0,0.24,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6390,2304,0,8694
2025-06-26T12:00:00Z,52.95,0,0.2224,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6354,2135.04,0,8489.04
2025-06-26T13:00:00Z,55.49,0,0.2287,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6658.8,2195.52,0,8854.32
2025-06-26T14:00:00Z,56.25,0,0.2308,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6750,2215.68,0,8965.68
2025-06-26T15:00:00Z,63.15,0,0.2455,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7578,2356.8,0,9934.8
2025-06-26T16:00:00Z,61.91,0,0.2502,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7429.2,2401.9199999999996,0,9831.119999999999
2025-06-26T17:00:00Z,58.7,0,0.2449,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7044,2351.04,0,9395.04
2025-06-26T18:00:00Z,59.09,0,0.2565,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7090.8,2462.4,0,9553.2
2025-06-26T19:00:00Z,61.87,0,0.248,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7424.4,2380.8,0,9805.2
2025-06-26T20:00:00Z,68.05,0,0.2704,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,8166,2595.8399999999997,0,10761.84
2025-06-26T21:00:00Z,66.22,0,0.2735,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7946.4,2625.6000000000004,0,10572
2025-06-26T22:00:00Z,66.67,0,0.2728,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,8000.4000000000005,2618.8799999999997,0,10619.28
2025-06-26T23:00:00Z,66.8,0,0.269,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,8016,2582.4000000000005,0,10598.400000000001
2025-06-27T00:00:00Z,57.96,0,0.269,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6955.2,2582.4000000000005,0,9537.6
2025-06-27T01:00:00Z,68.11,0,0.2595,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,8173.2,2491.2000000000003,0,10664.4
2025-06-27T02:00:00Z,55.12,0,0.2598,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6614.4,2494.08,0,9108.48
2025-06-27T03:00:00Z,51.54,0,0.256,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6184.8,2457.6,0,8642.4
2025-06-27T04:00:00Z,54.62,0,0.2387,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6554.4,2291.52,0,8845.92
2025-06-27T05:00:00Z,38.64,0,0.2419,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,4636.8,2322.2400000000002,0,6959.040000000001
2025-06-27T06:00:00Z,43.32,0,0.2241,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,5198.4,2151.36,0,7349.76
2025-06-27T07:00:00Z,52.95,0,0.2352,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6354,2257.92,0,8611.92
2025-06-27T08:00:00Z,36.3,0,0.2246,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,4356,2156.16,0,6512.16
2025-06-27T09:00:00Z,53.77,0,0.226,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6452.4000000000005,2169.6000000000004,0,8622
2025-06-27T10:00:00Z,57.13,0,0.2341,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6855.6,2247.36,0,9102.960000000001
2025-06-27T11:00:00Z,47.44,0,0.2257,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,5692.799999999999,2166.7200000000003,0,7859.5199999999995
2025-06-27T12:00:00Z,53.48,0,0.2205,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6417.5999999999995,2116.8,0,8534.4
2025-06-27T13:00:00Z,60.85,0,0.2401,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7302,2304.96,0,9606.96
2025-06-27T14:00:00Z,53.93,0,0.2234,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6471.6,2144.64,0,8616.24
2025-06-27T15:00:00Z,64.52,0,0.2637,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7742.4,2531.52,0,10273.92
2025-06-27T16:00:00Z,57.7,0,0.2381,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6924,2285.76,0,9209.76
2025-06-27T17:00:00Z,60.93,0,0.2333,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7311.6,2239.6800000000003,0,9551.28
2025-06-27T18:00:00Z,60.59,0,0.2388,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7270.8,2292.48,0,9563.28
2025-06-27T19:00:00Z,68.44,0,0.2695,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,8212.8,2587.2000000000003,0,10800
2025-06-27T20:00:00Z,73.67,0,0.2612,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,8840.4,2507.52,0,11347.92
2025-06-27T21:00:00Z,65.28,0,0.2489,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7833.6,2389.44,0,10223.04
2025-06-27T22:00:00Z,57.76,0,0.2682,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6931.2,2574.72,0,9505.92
2025-06-27T23:00:00Z,57.3,0,0.2567,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6876,2464.3199999999997,0,9340.32
2025-06-28T00:00:00Z,64.1,0,0.2725,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7691.999999999999,2616,0,10308
2025-06-28T01:00:00Z,70.38,0,0.2792,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,8445.599999999999,2680.3199999999997,0,11125.919999999998
2025-06-28T02:00:00Z,59.09,0,0.2632,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7090.8,2526.72,0,9617.52
2025-06-28T03:00:00Z,51.82,0,0.277,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6218.4,2659.2000000000003,0,8877.6
2025-06-28T04:00:00Z,56.33,0,0.2358,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6759.5999999999995,2263.6800000000003,0,9023.279999999999
2025-06-28T05:00:00Z,48.22,0,0.2356,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,5786.4,2261.7599999999998,0,8048.16
2025-06-28T06:00:00Z,45.8,0,0.2356,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,5496,2261.7599999999998,0,7757.76
2025-06-28T07:00:00Z,41.32,0,0.2538,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,4958.4,2436.4800000000005,0,7394.88
2025-06-28T08:00:00Z,55.18,0,0.2552,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6621.6,2449.9199999999996,0,9071.52
2025-06-28T09:00:00Z,31.83,0,0.2307,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,3819.6,2214.72,0,6034.32
2025-06-28T10:00:00Z,52.86,0,0.2222,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6343.2,2133.12,0,8476.32
2025-06-28T11:00:00Z,46.88,0,0.2177,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,5625.6,2089.92,0,7715.52
2025-06-28T12:00:00Z,49.27,0,0.2173,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,5912.4000000000005,2086.08,0,7998.4800000000005
2025-06-28T13:00:00Z,64.29,0,0.2288,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7714.800000000001,2196.4800000000005,0,9911.280000000002
2025-06-28T14:00:00Z,52.44,0,0.2448,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6292.799999999999,2350.08,0,8642.88
2025-06-28T15:00:00Z,55.24,0,0.2318,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6628.8,2225.28,0,8854.08
2025-06-28T16:00:00Z,60.95,0,0.2402,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7314,2305.92,0,9619.92
2025-06-28T17:00:00Z,66.28,0,0.2564,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7953.6,2461.44,0,10415.04
2025-06-28T18:00:00Z,62.74,0,0.2334,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7528.8,2240.64,0,9769.44
2025-06-28T19:00:00Z,56.95,0,0.2504,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6834,2403.84,0,9237.84
2025-06-28T20:00:00Z,61.53,0,0.2457,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7383.6,2358.72,0,9742.32
2025-06-28T21:00:00Z,74.08,0,0.2656,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,8889.6,2549.76,0,11439.36
2025-06-28T22:00:00Z,65.84,0,0.2593,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7900.8,2489.2799999999997,0,10390.08
2025-06-28T23:00:00Z,66.51,0,0.2608,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7981.200000000001,2503.68,0,10484.880000000001
2025-06-29T00:00:00Z,60.16,0,0.2654,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7219.2,2547.84,0,9767.04
2025-06-29T01:00:00Z,55.36,0,0.2614,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6643.2,2509.4400000000005,0,9152.64
2025-06-29T02:00:00Z,66.8,0,0.2635,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,8016,2529.6000000000004,0,10545.6
2025-06-29T03:00:00Z,53.01,0,0.2574,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6361.2,2471.0400000000004,0,8832.24
2025-06-29T04:00:00Z,49.07,0,0.2392,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,5888.4,2296.3199999999997,0,8184.719999999999
2025-06-29T05:00:00Z,56.24,0,0.2561,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6748.8,2458.56,0,9207.36
2025-06-29T06:00:00Z,43.74,0,0.2346,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,5248.8,2252.16,0,7500.96
2025-06-29T07:00:00Z,43.5,0,0.2277,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,5220,2185.92,0,7405.92
2025-06-29T08:00:00Z,46.79,0,0.2233,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,5614.8,2143.6800000000003,0,7758.4800000000005
2025-06-29T09:00:00Z,47.07,0,0.2259,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,5648.4,2168.64,0,7817.039999999999
2025-06-29T10:00:00Z,49.63,0,0.2465,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,5955.6,2366.3999999999996,0,8322
2025-06-29T11:00:00Z,62.21,0,0.2344,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7465.2,2250.24,0,9715.439999999999
2025-06-29T12:00:00Z,53.75,0,0.2172,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6450,2085.1200000000003,0,8535.12
2025-06-29T13:00:00Z,39.87,0,0.2286,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,4784.4,2194.56,0,6978.959999999999
2025-06-29T14:00:00Z,58.69,0,0.2294,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7042.799999999999,2202.2400000000002,0,9245.039999999999
2025-06-29T15:00:00Z,59.55,0,0.2399,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7146,2303.04,0,9449.04
2025-06-29T16:00:00Z,61.99,0,0.2358,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7438.8,2263.6800000000003,0,9702.48
2025-06-29T17:00:00Z,65.28,0,0.2606,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7833.6,2501.7599999999998,0,10335.36
2025-06-29T18:00:00Z,65.22,0,0.2457,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7826.4,2358.72,0,10185.119999999999
2025-06-29T19:00:00Z,66.07,0,0.2701,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7928.4,2592.96,0,10521.36
2025-06-29T20:00:00Z,70.41,0,0.2523,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,8449.199999999999,2422.08,0,10871.279999999999
2025-06-29T21:00:00Z,63.14,0,0.2579,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7576.8,2475.84,0,10052.64
2025-06-29T22:00:00Z,59.7,0,0.2748,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7164,2638.08,0,9802.08
2025-06-29T23:00:00Z,81.94,0,0.2795,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,9832.8,2683.2000000000003,0,12516
2025-06-30T00:00:00Z,57.43,0,0.2838,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6891.6,2724.48,0,9616.08
2025-06-30T01:00:00Z,59.92,0,0.2596,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7190.4000000000005,2492.16,0,9682.560000000001
2025-06-30T02:00:00Z,47.76,0,0.2549,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,5731.2,2447.0400000000004,0,8178.24
2025-06-30T03:00:00Z,54.84,0,0.2739,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6580.8,2629.44,0,9210.24
2025-06-30T04:00:00Z,46.13,0,0.2305,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,5535.6,2212.8,0,7748.4000000000005
2025-06-30T05:00:00Z,47,0,0.2263,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,5640,2172.48,0,7812.48
2025-06-30T06:00:00Z,54.34,0,0.236,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6520.8,2265.6,0,8786.4
2025-06-30T07:00:00Z,49.9,0,0.2451,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,5988,2352.96,0,8340.96
2025-06-30T08:00:00Z,50.14,0,0.2174,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6016.8,2087.04,0,8103.84
2025-06-30T09:00:00Z,36.44,0,0.2267,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,4372.799999999999,2176.32,0,6549.119999999999
2025-06-30T10:00:00Z,59.09,0,0.2395,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7090.8,2299.2,0,9390
2025-06-30T11:00:00Z,42.51,0,0.2413,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,5101.2,2316.48,0,7417.68
2025-06-30T12:00:00Z,60.9,0,0.244,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7308,2342.4,0,9650.4
2025-06-30T13:00:00Z,60.27,0,0.2372,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7232.4000000000005,2277.12,0,9509.52
2025-06-30T14:00:00Z,60.19,0,0.2486,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7222.799999999999,2386.56,0,9609.359999999999
2025-06-30T15:00:00Z,54.19,0,0.2386,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6502.799999999999,2290.56,0,8793.359999999999
2025-06-30T16:00:00Z,62.64,0,0.2376,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7516.8,2280.96,0,9797.76
2025-06-30T17:00:00Z,60.97,0,0.2332,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7316.4,2238.72,0,9555.119999999999
2025-06-30T18:00:00Z,65.56,0,0.2461,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7867.200000000001,2362.5600000000004,0,10229.760000000002
2025-06-30T19:00:00Z,64.89,0,0.2548,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7786.8,2446.08,0,10232.880000000001
2025-06-30T20:00:00Z,54.5,0,0.2533,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6540,2431.6800000000003,0,8971.68
2025-06-30T21:00:00Z,73.12,0,0.2463,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,8774.400000000001,2364.48,0,11138.880000000001
2025-06-30T22:00:00Z,64.9,0,0.2621,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7788.000000000001,2516.16,0,10304.16
2025-06-30T23:00:00Z,60.89,0,0.2633,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7306.8,2527.68,0,9834.48
2025-07-01T00:00:00Z,58.36,0,0.2671,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7003.2,2564.1600000000003,0,9567.36
2025-07-01T01:00:00Z,61.47,0,0.2795,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7376.4,2683.2000000000003,0,10059.6
2025-07-01T02:00:00Z,51.36,0,0.2565,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6163.2,2462.4,0,8625.6
2025-07-01T03:00:00Z,40.61,0,0.2357,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,4873.2,2262.72,0,7135.92
2025-07-01T04:00:00Z,54.17,0,0.233,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6500.4000000000005,2236.8,0,8737.2
2025-07-01T05:00:00Z,52.77,0,0.2534,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6332.4000000000005,2432.6400000000003,0,8765.04
2025-07-01T06:00:00Z,46.87,0,0.2299,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,5624.4,2207.04,0,7831.44
2025-07-01T07:00:00Z,40.18,0,0.2387,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,4821.6,2291.52,0,7113.120000000001
2025-07-01T08:00:00Z,47.26,0,0.2453,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,5671.2,2354.8799999999997,0,8026.08
2025-07-01T09:00:00Z,38.28,0,0.2065,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,4593.6,1982.3999999999999,0,6576
2025-07-01T10:00:00Z,41.9,0,0.2276,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,5028,2184.96,0,7212.96
2025-07-01T11:00:00Z,45.15,0,0.2358,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,5418,2263.6800000000003,0,7681.68
2025-07-01T12:00:00Z,56.79,0,0.2407,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6814.8,2310.7200000000003,0,9125.52
2025-07-01T13:00:00Z,51.96,0,0.2067,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6235.2,1984.3200000000002,0,8219.52
2025-07-01T14:00:00Z,54.04,0,0.222,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6484.8,2131.2000000000003,0,8616
2025-07-01T15:00:00Z,71.04,0,0.2321,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,8524.800000000001,2228.1600000000003,0,10752.960000000001
2025-07-01T16:00:00Z,63.84,0,0.2482,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7660.8,2382.7200000000003,0,10043.52
2025-07-01T17:00:00Z,65.83,0,0.2521,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7899.5999999999995,2420.16,0,10319.759999999998
2025-07-01T18:00:00Z,63.17,0,0.223,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7580.4000000000005,2140.8,0,9721.2
2025-07-01T19:00:00Z,62.81,0,0.2506,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7537.200000000001,2405.7599999999998,0,9942.960000000001
2025-07-01T20:00:00Z,53.61,0,0.2588,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6433.2,2484.4799999999996,0,8917.68
2025-07-01T21:00:00Z,72.2,0,0.2684,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,8664,2576.6400000000003,0,11240.64
2025-07-01T22:00:00Z,68.08,0,0.2679,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,8169.5999999999995,2571.84,0,10741.439999999999
2025-07-01T23:00:00Z,62.72,0,0.2605,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7526.4,2500.8,0,10027.2
2025-07-02T00:00:00Z,60.9,0,0.2527,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7308,2425.9199999999996,0,9733.92
2025-07-02T01:00:00Z,63.73,0,0.2646,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7647.5999999999995,2540.16,0,10187.759999999998
2025-07-02T02:00:00Z,47.39,0,0.2523,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,5686.8,2422.08,0,8108.88
2025-07-02T03:00:00Z,50.59,0,0.2578,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6070.8,2474.8799999999997,0,8545.68
2025-07-02T04:00:00Z,44.9,0,0.2515,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,5388,2414.4,0,7802.4
2025-07-02T05:00:00Z,60.28,0,0.2526,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7233.6,2424.96,0,9658.560000000001
2025-07-02T06:00:00Z,53.32,0,0.2539,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6398.4,2437.44,0,8835.84
2025-07-02T07:00:00Z,33.85,0,0.2217,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,4062,2128.32,0,6190.32
2025-07-02T08:00:00Z,37.64,0,0.21,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,4516.8,2016,0,6532.8
2025-07-02T09:00:00Z,46.27,0,0.2322,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,5552.4000000000005,2229.12,0,7781.52
2025-07-02T10:00:00Z,45.23,0,0.2256,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,5427.5999999999995,2165.7599999999998,0,7593.359999999999
2025-07-02T11:00:00Z,41.7,0,0.2253,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,5004,2162.88,0,7166.88
2025-07-02T12:00:00Z,63.39,0,0.2224,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7606.8,2135.04,0,9741.84
2025-07-02T13:00:00Z,56.01,0,0.2483,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6721.2,2383.6800000000003,0,9104.880000000001
2025-07-02T14:00:00Z,59.57,0,0.2414,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7148.4,2317.44,0,9465.84
2025-07-02T15:00:00Z,55.16,0,0.2308,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6619.2,2215.68,0,8834.88
2025-07-02T16:00:00Z,66.06,0,0.235,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7927.200000000001,2255.9999999999995,0,10183.2
2025-07-02T17:00:00Z,61.51,0,0.2556,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7381.2,2453.76,0,9834.96
2025-07-02T18:00:00Z,63.68,0,0.2392,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,7641.6,2296.3199999999997,0,9937.92
2025-07-02T19:00:00Z,70.05,0,0.2812,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,8406,2699.5200000000004,0,11105.52
2025-07-02T20:00:00Z,56.95,0,0.2469,100,1.2,1,80,10000,0.2677,Connect-and-Manage,1,0.15,1,120,100,100,6834,2370.2400000000002,0,9204.24
