timestamp,lmp_usd_per_mwh,stress_indicator,emissions_tco2_per_mwh,it_load_mw,pue,eta_compute_per_mwh_it,carbon_shadow_price_usd_per_tco2,reliability_valuation_usd_per_compute_unit,location_based_emissions_baseline_tco2_per_mwh
2025-03-14 06:00:00,37.36,0,0.2688,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-14 07:00:00,44.95,0,0.2593,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-14 08:00:00,30.91,0,0.2476,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-14 09:00:00,38.33,0,0.2512,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-14 10:00:00,35.54,0,0.2698,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-14 11:00:00,42.72,0,0.2338,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-14 12:00:00,41.79,0,0.256,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-14 13:00:00,55.4,0,0.2585,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-14 14:00:00,52.16,0,0.2539,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-14 15:00:00,43.84,0,0.2541,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-14 16:00:00,58.15,0,0.2766,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-14 17:00:00,51.55,0,0.2762,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-14 18:00:00,54.32,0,0.2766,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-14 19:00:00,60.67,0,0.294,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-14 20:00:00,56.17,0,0.2963,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-14 21:00:00,64.14,0,0.3004,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-14 22:00:00,53.14,0,0.2815,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-14 23:00:00,52.48,0,0.2929,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-15 00:00:00,50.28,0,0.2917,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-15 01:00:00,48.42,0,0.2767,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-15 02:00:00,55.82,0,0.2728,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-15 03:00:00,50.41,0,0.2621,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-15 04:00:00,54.48,0,0.2828,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-15 05:00:00,55.76,0,0.2824,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-15 06:00:00,34.38,0,0.2487,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-15 07:00:00,39.99,0,0.271,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-15 08:00:00,32.17,0,0.253,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-15 09:00:00,34.9,0,0.2638,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-15 10:00:00,36.78,0,0.2529,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-15 11:00:00,35.81,0,0.2364,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-15 12:00:00,37.91,0,0.2526,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-15 13:00:00,45.77,0,0.2607,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-15 14:00:00,41.92,0,0.2474,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-15 15:00:00,56.86,0,0.2513,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-15 16:00:00,48.72,0,0.2641,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-15 17:00:00,73.15,0,0.2738,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-15 18:00:00,55.17,0,0.2863,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-15 19:00:00,59.31,0,0.2778,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-15 20:00:00,51.45,0,0.2972,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-15 21:00:00,69.12,0,0.2742,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-15 22:00:00,64.6,0,0.296,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-15 23:00:00,58.08,0,0.3059,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-16 00:00:00,46.24,0,0.2747,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-16 01:00:00,53.18,0,0.2863,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-16 02:00:00,42.59,0,0.275,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-16 03:00:00,55.51,0,0.2788,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-16 04:00:00,49.18,0,0.2806,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-16 05:00:00,42.82,0,0.2571,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-16 06:00:00,26.04,0,0.2533,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-16 07:00:00,33.76,0,0.2611,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-16 08:00:00,43.45,0,0.257,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-16 09:00:00,46.94,0,0.2485,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-16 10:00:00,47.32,0,0.2666,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-16 11:00:00,32.7,0,0.2519,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-16 12:00:00,46.13,0,0.2431,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-16 13:00:00,52.83,0,0.2458,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-16 14:00:00,39.37,0,0.2413,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-16 15:00:00,51.86,0,0.2673,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-16 16:00:00,55.97,0,0.2706,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-16 17:00:00,54.59,0,0.2784,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-16 18:00:00,46.87,0,0.2657,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-16 19:00:00,57.03,0,0.2708,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-16 20:00:00,57.36,0,0.293,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-16 21:00:00,58.09,0,0.2819,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-16 22:00:00,54.6,0,0.2893,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-16 23:00:00,53.74,0,0.2728,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-17 00:00:00,54.19,0,0.2832,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-17 01:00:00,54.67,0,0.2988,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-17 02:00:00,47.6,0,0.2751,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-17 03:00:00,44.38,0,0.2857,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-17 04:00:00,44.98,0,0.2516,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-17 05:00:00,30.83,0,0.2558,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-17 06:00:00,43.63,0,0.2647,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-17 07:00:00,39.76,0,0.2773,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-17 08:00:00,39.66,0,0.2445,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-17 09:00:00,45.53,0,0.2639,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-17 10:00:00,29.05,0,0.2538,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-17 11:00:00,30.51,0,0.2356,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-17 12:00:00,46.07,0,0.2494,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-17 13:00:00,46.79,0,0.2556,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-17 14:00:00,50.44,0,0.2434,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-17 15:00:00,49.24,0,0.2552,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-17 16:00:00,58.41,0,0.2821,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-17 17:00:00,62.09,0,0.2807,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-17 18:00:00,60.99,0,0.277,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-17 19:00:00,57.52,0,0.2812,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-17 20:00:00,46.78,0,0.282,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-17 21:00:00,63.7,0,0.2988,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-17 22:00:00,65.41,0,0.2891,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-17 23:00:00,60.36,0,0.308,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-18 00:00:00,49.25,0,0.2983,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-18 01:00:00,56.16,0,0.2962,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-18 02:00:00,54.69,0,0.2785,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-18 03:00:00,56.29,0,0.2754,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-18 04:00:00,39.27,0,0.2674,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-18 05:00:00,41.09,0,0.2689,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-18 06:00:00,45.35,0,0.2497,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-18 07:00:00,40.21,0,0.2648,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-18 08:00:00,32.82,0,0.264,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-18 09:00:00,42.35,0,0.2604,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-18 10:00:00,44.34,0,0.2469,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-18 11:00:00,42.98,0,0.2433,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-18 12:00:00,45.84,0,0.2557,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-18 13:00:00,45.38,0,0.2514,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-18 14:00:00,58.39,0,0.2679,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-18 15:00:00,46.71,0,0.2637,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-18 16:00:00,51.0,0,0.2748,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-18 17:00:00,56.66,0,0.2601,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-18 18:00:00,63.46,0,0.2823,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-18 19:00:00,50.2,0,0.271,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-18 20:00:00,51.66,0,0.2783,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-18 21:00:00,46.96,0,0.2878,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-18 22:00:00,58.38,0,0.2992,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-18 23:00:00,49.89,0,0.299,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-19 00:00:00,52.32,0,0.2912,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-19 01:00:00,56.18,0,0.2881,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-19 02:00:00,45.78,0,0.2779,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-19 03:00:00,48.43,0,0.2625,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-19 04:00:00,42.83,0,0.2862,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-19 05:00:00,46.59,0,0.2686,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-19 06:00:00,43.82,0,0.2711,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-19 07:00:00,35.82,0,0.2633,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-19 08:00:00,38.61,0,0.2424,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-19 09:00:00,46.23,0,0.2479,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-19 10:00:00,43.33,0,0.2682,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-19 11:00:00,34.17,0,0.2477,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-19 12:00:00,48.56,0,0.2485,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-19 13:00:00,40.53,0,0.248,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-19 14:00:00,58.1,0,0.2739,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-19 15:00:00,58.36,0,0.2749,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-19 16:00:00,56.37,0,0.2526,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-19 17:00:00,57.64,0,0.2882,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-19 18:00:00,57.03,0,0.2849,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-19 19:00:00,63.36,0,0.2821,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-19 20:00:00,57.4,0,0.2711,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-19 21:00:00,60.7,0,0.299,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-19 22:00:00,63.52,0,0.2976,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-19 23:00:00,53.33,0,0.2726,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-20 00:00:00,51.03,0,0.2835,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-20 01:00:00,45.15,0,0.3124,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-20 02:00:00,43.34,0,0.2785,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-20 03:00:00,36.17,0,0.2636,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-20 04:00:00,49.11,0,0.2668,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-20 05:00:00,53.51,0,0.2941,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-20 06:00:00,49.62,0,0.2783,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-20 07:00:00,30.31,0,0.2665,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-20 08:00:00,44.08,0,0.2609,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-20 09:00:00,48.6,0,0.271,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-20 10:00:00,38.33,0,0.2404,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-20 11:00:00,43.27,0,0.2525,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-20 12:00:00,32.68,0,0.2458,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-20 13:00:00,48.74,0,0.2685,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-20 14:00:00,43.35,0,0.2556,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-20 15:00:00,53.51,0,0.2557,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-20 16:00:00,45.36,0,0.2599,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-20 17:00:00,60.06,0,0.2565,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-20 18:00:00,64.54,0,0.257,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-20 19:00:00,54.69,0,0.2855,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-20 20:00:00,52.91,0,0.2758,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-20 21:00:00,46.45,0,0.2756,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-20 22:00:00,56.79,0,0.2961,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-20 23:00:00,53.31,0,0.3008,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-21 00:00:00,45.52,0,0.287,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-21 01:00:00,55.14,0,0.3071,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-21 02:00:00,47.13,0,0.2858,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-21 03:00:00,40.79,0,0.2769,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-21 04:00:00,41.5,0,0.2737,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-21 05:00:00,49.19,0,0.2602,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-21 06:00:00,44.79,0,0.2757,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-21 07:00:00,39.39,0,0.234,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-21 08:00:00,43.54,0,0.2519,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-21 09:00:00,33.2,0,0.2476,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-21 10:00:00,41.36,0,0.2428,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-21 11:00:00,43.64,0,0.2463,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-21 12:00:00,42.01,0,0.2676,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-21 13:00:00,49.85,0,0.2662,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-21 14:00:00,45.15,0,0.2465,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-21 15:00:00,55.48,0,0.2583,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-21 16:00:00,58.14,0,0.2552,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-21 17:00:00,39.4,0,0.2655,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-21 18:00:00,65.63,0,0.2782,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-21 19:00:00,41.2,0,0.2478,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-21 20:00:00,56.13,0,0.2826,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-21 21:00:00,65.64,0,0.2957,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-21 22:00:00,56.59,0,0.297,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-21 23:00:00,48.1,0,0.2822,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-22 00:00:00,48.37,0,0.2796,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-22 01:00:00,58.68,0,0.3099,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-22 02:00:00,38.4,0,0.2744,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-22 03:00:00,54.12,0,0.2902,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-22 04:00:00,44.6,0,0.2678,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-22 05:00:00,35.71,0,0.2702,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-22 06:00:00,37.77,0,0.2463,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-22 07:00:00,34.17,0,0.2499,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-22 08:00:00,45.13,0,0.2465,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-22 09:00:00,44.67,0,0.2491,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-22 10:00:00,30.96,0,0.2557,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-22 11:00:00,40.44,0,0.2422,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-22 12:00:00,39.75,0,0.2545,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-22 13:00:00,55.1,0,0.2737,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-22 14:00:00,41.83,0,0.2505,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-22 15:00:00,62.15,0,0.2773,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-22 16:00:00,54.73,0,0.2706,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-22 17:00:00,50.03,0,0.2668,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-22 18:00:00,54.53,0,0.2801,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-22 19:00:00,54.78,0,0.2951,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-22 20:00:00,52.28,0,0.2722,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-22 21:00:00,60.16,0,0.2776,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-22 22:00:00,51.22,0,0.2731,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-22 23:00:00,43.92,0,0.2896,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-23 00:00:00,52.76,0,0.2974,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-23 01:00:00,41.81,0,0.2726,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-23 02:00:00,45.52,0,0.2577,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-23 03:00:00,41.99,0,0.2674,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-23 04:00:00,39.81,0,0.275,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-23 05:00:00,54.97,0,0.2759,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-23 06:00:00,41.71,0,0.2652,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-23 07:00:00,41.85,0,0.2543,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-23 08:00:00,29.38,0,0.2574,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-23 09:00:00,36.45,0,0.2525,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-23 10:00:00,42.67,0,0.2569,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-23 11:00:00,36.82,0,0.247,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-23 12:00:00,50.48,0,0.2597,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-23 13:00:00,40.23,0,0.2524,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-23 14:00:00,48.32,0,0.2457,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-23 15:00:00,49.11,0,0.2617,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-23 16:00:00,56.02,0,0.2738,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-23 17:00:00,53.26,0,0.2791,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-23 18:00:00,57.07,0,0.2783,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-23 19:00:00,58.28,0,0.2692,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-23 20:00:00,55.63,0,0.2725,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-23 21:00:00,62.6,0,0.2842,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-23 22:00:00,60.12,0,0.2911,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-23 23:00:00,56.57,0,0.287,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-24 00:00:00,52.55,0,0.2744,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-24 01:00:00,57.5,0,0.2773,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-24 02:00:00,48.72,0,0.26,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-24 03:00:00,45.71,0,0.2453,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-24 04:00:00,45.77,0,0.2721,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-24 05:00:00,53.25,0,0.2982,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-24 06:00:00,33.43,0,0.2752,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-24 07:00:00,45.1,0,0.2518,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-24 08:00:00,28.78,0,0.248,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-24 09:00:00,41.78,0,0.2379,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-24 10:00:00,50.93,0,0.2434,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-24 11:00:00,46.0,0,0.2396,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-24 12:00:00,46.16,0,0.2489,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-24 13:00:00,44.19,0,0.2485,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-24 14:00:00,50.32,0,0.2586,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-24 15:00:00,51.21,0,0.2657,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-24 16:00:00,50.42,0,0.2583,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-24 17:00:00,55.47,0,0.2692,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-24 18:00:00,59.99,0,0.2649,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-24 19:00:00,55.19,0,0.2629,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-24 20:00:00,55.3,0,0.2651,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-24 21:00:00,51.63,0,0.2871,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-24 22:00:00,61.14,0,0.2863,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-24 23:00:00,60.48,0,0.272,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-25 00:00:00,56.63,0,0.2876,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-25 01:00:00,58.62,0,0.2766,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-25 02:00:00,50.77,0,0.2987,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-25 03:00:00,50.0,0,0.2734,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-25 04:00:00,47.06,0,0.2808,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-25 05:00:00,42.62,0,0.2782,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-25 06:00:00,38.39,0,0.2509,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-25 07:00:00,53.87,0,0.2681,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-25 08:00:00,37.53,0,0.2579,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-25 09:00:00,36.59,0,0.2497,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-25 10:00:00,44.18,0,0.2551,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-25 11:00:00,44.68,0,0.237,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-25 12:00:00,36.81,0,0.2499,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-25 13:00:00,54.39,0,0.2523,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-25 14:00:00,49.67,0,0.2588,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-25 15:00:00,46.16,0,0.2645,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-25 16:00:00,62.37,0,0.2764,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-25 17:00:00,61.07,0,0.2759,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-25 18:00:00,51.31,0,0.2759,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-03-25 19:00:00,70.56,0,0.2937,100.0,1.2,1.0,80.0,10000.0,0.2677
