timestamp,lmp_usd_per_mwh,stress_indicator,emissions_tco2_per_mwh,it_load_mw,pue,eta_compute_per_mwh_it,carbon_shadow_price_usd_per_tco2,reliability_valuation_usd_per_compute_unit,location_based_emissions_baseline_tco2_per_mwh,option,option_label,price_multiplier,carbon_exposure_multiplier,stress_severity_kappa,facility_electricity_mwh,potential_compute,availability_alpha,delivered_compute,effective_emissions_tco2_per_mwh,electricity_component_usd,carbon_component_usd,reliability_component_usd,crcc_hourly_numerator_usd
2025-08-29T05:00:00Z,47.44,0,0.2413,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2413,5692.799999999999,2316.48,0,8009.279999999999
2025-08-29T06:00:00Z,42.13,0,0.2498,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2498,5055.6,2398.08,0,7453.68
2025-08-29T07:00:00Z,53.97,0,0.2472,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2472,6476.4,2373.12,0,8849.52
2025-08-29T08:00:00Z,43.09,0,0.2399,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2399,5170.8,2303.04,0,7473.84
2025-08-29T09:00:00Z,44.95,0,0.2355,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2355,5394,2260.8,0,7654.8
2025-08-29T10:00:00Z,52.28,0,0.2413,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2413,6273.6,2316.48,0,8590.08
2025-08-29T11:00:00Z,50.15,0,0.2452,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2452,6018,2353.92,0,8371.92
2025-08-29T12:00:00Z,48.39,0,0.2409,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2409,5806.8,2312.64,0,8119.4400000000005
2025-08-29T13:00:00Z,57.79,0,0.258,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.258,6934.8,2476.8,0,9411.6
2025-08-29T14:00:00Z,68.95,0,0.2562,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2562,8274,2459.52,0,10733.52
2025-08-29T15:00:00Z,58.21,0,0.2322,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2322,6985.2,2229.12,0,9214.32
2025-08-29T16:00:00Z,59.42,0,0.2513,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2513,7130.4000000000005,2412.4800000000005,0,9542.880000000001
2025-08-29T17:00:00Z,61.81,0,0.2552,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2552,7417.200000000001,2449.9199999999996,0,9867.12
2025-08-29T18:00:00Z,70.24,0,0.2771,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2771,8428.8,2660.16,0,11088.96
2025-08-29T19:00:00Z,59.78,0,0.2448,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2448,7173.6,2350.08,0,9523.68
2025-08-29T20:00:00Z,62.05,0,0.2653,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2653,7446,2546.8799999999997,0,9992.88
2025-08-29T21:00:00Z,54.15,0,0.2504,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2504,6498,2403.84,0,8901.84
2025-08-29T22:00:00Z,55.27,0,0.2656,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2656,6632.4000000000005,2549.76,0,9182.16
2025-08-29T23:00:00Z,57.68,0,0.2615,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2615,6921.6,2510.4,0,9432
2025-08-30T00:00:00Z,58.29,0,0.2696,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2696,6994.8,2588.1600000000003,0,9582.960000000001
2025-08-30T01:00:00Z,66.83,0,0.2561,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2561,8019.5999999999995,2458.56,0,10478.16
2025-08-30T02:00:00Z,56.84,0,0.2697,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2697,6820.8,2589.12,0,9409.92
2025-08-30T03:00:00Z,45.56,0,0.2535,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2535,5467.200000000001,2433.6000000000004,0,7900.800000000001
2025-08-30T04:00:00Z,44.26,0,0.249,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.249,5311.2,2390.4,0,7701.6
2025-08-30T05:00:00Z,54.8,0,0.2707,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2707,6576,2598.72,0,9174.72
2025-08-30T06:00:00Z,51.72,0,0.2413,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2413,6206.4,2316.48,0,8522.88
2025-08-30T07:00:00Z,44.13,0,0.2394,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2394,5295.6,2298.2400000000002,0,7593.84
2025-08-30T08:00:00Z,40.97,0,0.2311,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2311,4916.4,2218.56,0,7134.959999999999
2025-08-30T09:00:00Z,50.72,0,0.2358,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2358,6086.4,2263.6800000000003,0,8350.08
2025-08-30T10:00:00Z,39,0,0.2455,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2455,4680,2356.8,0,7036.8
2025-08-30T11:00:00Z,48.91,0,0.2293,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2293,5869.2,2201.28,0,8070.48
2025-08-30T12:00:00Z,62.26,0,0.2319,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2319,7471.2,2226.24,0,9697.439999999999
2025-08-30T13:00:00Z,52.27,0,0.2498,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2498,6272.4000000000005,2398.08,0,8670.48
2025-08-30T14:00:00Z,48.97,0,0.2272,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2272,5876.4,2181.1200000000003,0,8057.52
2025-08-30T15:00:00Z,58.68,0,0.2234,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2234,7041.6,2144.64,0,9186.24
2025-08-30T16:00:00Z,55.8,0,0.2331,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2331,6696,2237.7599999999998,0,8933.76
2025-08-30T17:00:00Z,52.33,0,0.2292,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2292,6279.5999999999995,2200.3199999999997,0,8479.919999999998
2025-08-30T18:00:00Z,66.49,0,0.2375,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2375,7978.799999999999,2280,0,10258.8
2025-08-30T19:00:00Z,69.99,0,0.2582,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2582,8398.8,2478.72,0,10877.519999999999
2025-08-30T20:00:00Z,61.76,0,0.259,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.259,7411.2,2486.3999999999996,0,9897.599999999999
2025-08-30T21:00:00Z,61.02,0,0.2741,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2741,7322.4000000000005,2631.36,0,9953.76
2025-08-30T22:00:00Z,56.52,0,0.2678,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2678,6782.4000000000005,2570.88,0,9353.28
2025-08-30T23:00:00Z,59.8,0,0.2712,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2712,7176,2603.5199999999995,0,9779.52
2025-08-31T00:00:00Z,55.16,0,0.2539,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2539,6619.2,2437.44,0,9056.64
2025-08-31T01:00:00Z,50.06,0,0.2676,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2676,6007.200000000001,2568.96,0,8576.16
2025-08-31T02:00:00Z,64.89,0,0.2815,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2815,7786.8,2702.3999999999996,0,10489.2
2025-08-31T03:00:00Z,53.74,0,0.2614,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2614,6448.8,2509.4400000000005,0,8958.240000000002
2025-08-31T04:00:00Z,51.97,0,0.2573,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2573,6236.4,2470.0799999999995,0,8706.48
2025-08-31T05:00:00Z,51.76,0,0.2366,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2366,6211.2,2271.36,0,8482.56
2025-08-31T06:00:00Z,49.5,0,0.2544,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2544,5940,2442.2400000000002,0,8382.24
2025-08-31T07:00:00Z,41.4,0,0.2521,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2521,4968,2420.16,0,7388.16
2025-08-31T08:00:00Z,45.17,0,0.2365,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2365,5420.4000000000005,2270.3999999999996,0,7690.8
2025-08-31T09:00:00Z,42.26,0,0.2222,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2222,5071.2,2133.12,0,7204.32
2025-08-31T10:00:00Z,47.5,0,0.2278,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2278,5700,2186.88,0,7886.88
2025-08-31T11:00:00Z,48.51,0,0.2244,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2244,5821.2,2154.24,0,7975.44
2025-08-31T12:00:00Z,46.24,0,0.2229,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2229,5548.8,2139.84,0,7688.64
2025-08-31T13:00:00Z,42.97,0,0.2313,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2313,5156.4,2220.48,0,7376.879999999999
2025-08-31T14:00:00Z,54.41,0,0.2371,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2371,6529.2,2276.16,0,8805.36
2025-08-31T15:00:00Z,54.9,0,0.247,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.247,6588,2371.2,0,8959.2
2025-08-31T16:00:00Z,47.19,0,0.2384,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2384,5662.799999999999,2288.64,0,7951.439999999999
2025-08-31T17:00:00Z,63.65,0,0.2412,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2412,7638,2315.52,0,9953.52
2025-08-31T18:00:00Z,67.99,0,0.2518,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2518,8158.799999999999,2417.28,0,10576.08
2025-08-31T19:00:00Z,78.36,0,0.2623,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2623,9403.2,2518.08,0,11921.28
2025-08-31T20:00:00Z,61.19,0,0.2577,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2577,7342.799999999999,2473.92,0,9816.72
2025-08-31T21:00:00Z,59.96,0,0.2797,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2797,7195.2,2685.1200000000003,0,9880.32
2025-08-31T22:00:00Z,55.54,0,0.2806,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2806,6664.8,2693.76,0,9358.560000000001
2025-08-31T23:00:00Z,61.86,0,0.2753,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2753,7423.2,2642.88,0,10066.08
2025-09-01T00:00:00Z,59.66,0,0.2674,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2674,7159.2,2567.0400000000004,0,9726.24
2025-09-01T01:00:00Z,51.16,0,0.2461,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2461,6139.2,2362.5600000000004,0,8501.76
2025-09-01T02:00:00Z,52.39,0,0.2613,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2613,6286.8,2508.4799999999996,0,8795.279999999999
2025-09-01T03:00:00Z,38.98,0,0.2394,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2394,4677.5999999999995,2298.2400000000002,0,6975.84
2025-09-01T04:00:00Z,54,0,0.271,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.271,6480,2601.6,0,9081.6
2025-09-01T05:00:00Z,41.75,0,0.2265,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2265,5010,2174.4,0,7184.4
2025-09-01T06:00:00Z,44.57,0,0.2444,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2444,5348.4,2346.24,0,7694.639999999999
2025-09-01T07:00:00Z,35.22,0,0.2214,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2214,4226.4,2125.44,0,6351.84
2025-09-01T08:00:00Z,39.95,0,0.2298,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2298,4794,2206.08,0,7000.08
2025-09-01T09:00:00Z,42.11,0,0.2349,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2349,5053.2,2255.04,0,7308.24
2025-09-01T10:00:00Z,44.71,0,0.2379,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2379,5365.2,2283.84,0,7649.04
2025-09-01T11:00:00Z,49.25,0,0.2288,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2288,5910,2196.4800000000005,0,8106.4800000000005
2025-09-01T12:00:00Z,57.08,0,0.242,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.242,6849.5999999999995,2323.2,0,9172.8
2025-09-01T13:00:00Z,55.25,0,0.227,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.227,6630,2179.2,0,8809.2
2025-09-01T14:00:00Z,59.22,0,0.2403,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2403,7106.4,2306.88,0,9413.279999999999
2025-09-01T15:00:00Z,64.71,0,0.2541,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2541,7765.199999999999,2439.36,0,10204.56
2025-09-01T16:00:00Z,61.86,0,0.2485,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2485,7423.2,2385.6,0,9808.8
2025-09-01T17:00:00Z,60.29,0,0.2424,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2424,7234.8,2327.04,0,9561.84
2025-09-01T18:00:00Z,68.16,0,0.2543,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2543,8179.2,2441.28,0,10620.48
2025-09-01T19:00:00Z,69.54,0,0.2721,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2721,8344.800000000001,2612.16,0,10956.960000000001
2025-09-01T20:00:00Z,67.33,0,0.2531,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2531,8079.5999999999995,2429.7599999999998,0,10509.359999999999
2025-09-01T21:00:00Z,54.37,0,0.2486,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2486,6524.4,2386.56,0,8910.96
2025-09-01T22:00:00Z,57.05,0,0.2683,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2683,6846,2575.68,0,9421.68
2025-09-01T23:00:00Z,58.86,0,0.2607,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2607,7063.2,2502.72,0,9565.92
2025-09-02T00:00:00Z,63.03,0,0.2542,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2542,7563.6,2440.3199999999997,0,10003.92
2025-09-02T01:00:00Z,55.81,0,0.2767,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2767,6697.200000000001,2656.3199999999997,0,9353.52
2025-09-02T02:00:00Z,60.17,0,0.2537,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2537,7220.4000000000005,2435.52,0,9655.92
2025-09-02T03:00:00Z,58.65,0,0.2593,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2593,7038,2489.2799999999997,0,9527.279999999999
2025-09-02T04:00:00Z,55.54,0,0.2498,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2498,6664.8,2398.08,0,9062.880000000001
2025-09-02T05:00:00Z,53.51,0,0.248,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.248,6421.2,2380.8,0,8802
2025-09-02T06:00:00Z,38.47,0,0.2277,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2277,4616.4,2185.92,0,6802.32
2025-09-02T07:00:00Z,46.59,0,0.2455,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2455,5590.8,2356.8,0,7947.6
2025-09-02T08:00:00Z,39.7,0,0.231,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.231,4764,2217.6,0,6981.6
2025-09-02T09:00:00Z,33.8,0,0.2325,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2325,4055.9999999999995,2232,0,6288
2025-09-02T10:00:00Z,42.96,0,0.2206,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2206,5155.2,2117.7599999999998,0,7272.959999999999
2025-09-02T11:00:00Z,54.23,0,0.2544,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2544,6507.5999999999995,2442.2400000000002,0,8949.84
2025-09-02T12:00:00Z,51.11,0,0.2114,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2114,6133.2,2029.4399999999998,0,8162.639999999999
2025-09-02T13:00:00Z,62.87,0,0.2233,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2233,7544.4,2143.6800000000003,0,9688.08
2025-09-02T14:00:00Z,54.41,0,0.2523,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2523,6529.2,2422.08,0,8951.279999999999
2025-09-02T15:00:00Z,70.62,0,0.2532,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2532,8474.400000000001,2430.7200000000003,0,10905.120000000003
2025-09-02T16:00:00Z,59.42,0,0.2471,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2471,7130.4000000000005,2372.16,0,9502.560000000001
2025-09-02T17:00:00Z,60.56,0,0.2525,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2525,7267.200000000001,2424,0,9691.2
2025-09-02T18:00:00Z,54.33,0,0.2534,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2534,6519.5999999999995,2432.6400000000003,0,8952.24
2025-09-02T19:00:00Z,69.67,0,0.2653,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2653,8360.4,2546.8799999999997,0,10907.279999999999
2025-09-02T20:00:00Z,60.34,0,0.2497,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2497,7240.8,2397.12,0,9637.92
2025-09-02T21:00:00Z,59.13,0,0.2698,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2698,7095.6,2590.08,0,9685.68
2025-09-02T22:00:00Z,69.7,0,0.278,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.278,8364,2668.8,0,11032.8
2025-09-02T23:00:00Z,67.37,0,0.2856,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2856,8084.4000000000005,2741.76,0,10826.16
2025-09-03T00:00:00Z,65.05,0,0.288,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.288,7806,2764.7999999999997,0,10570.8
2025-09-03T01:00:00Z,53.67,0,0.2652,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2652,6440.4000000000005,2545.92,0,8986.32
2025-09-03T02:00:00Z,52.95,0,0.2476,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2476,6354,2376.96,0,8730.96
2025-09-03T03:00:00Z,50.31,0,0.2734,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2734,6037.200000000001,2624.64,0,8661.84
2025-09-03T04:00:00Z,52.95,0,0.2442,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2442,6354,2344.32,0,8698.32
2025-09-03T05:00:00Z,55.51,0,0.256,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.256,6661.2,2457.6,0,9118.8
2025-09-03T06:00:00Z,46.81,0,0.2401,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2401,5617.200000000001,2304.96,0,7922.160000000001
2025-09-03T07:00:00Z,55.45,0,0.2405,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2405,6654,2308.7999999999997,0,8962.8
2025-09-03T08:00:00Z,48.64,0,0.2441,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2441,5836.8,2343.36,0,8180.16
2025-09-03T09:00:00Z,42.19,0,0.2312,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2312,5062.799999999999,2219.52,0,7282.32
2025-09-03T10:00:00Z,49.57,0,0.2367,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2367,5948.4,2272.32,0,8220.72
2025-09-03T11:00:00Z,56.42,0,0.2267,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2267,6770.4000000000005,2176.32,0,8946.720000000001
2025-09-03T12:00:00Z,60.25,0,0.2353,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2353,7230,2258.88,0,9488.880000000001
2025-09-03T13:00:00Z,57.79,0,0.2281,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2281,6934.8,2189.76,0,9124.560000000001
2025-09-03T14:00:00Z,53.41,0,0.2323,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2323,6409.2,2230.08,0,8639.279999999999
2025-09-03T15:00:00Z,54.54,0,0.2362,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.2362,6544.8,2267.52,0,8812.32
2025-09-03T16:00:00Z,61.71,0,0.264,100,1.2,1,80,10000,0.2677,Connect-and-Manage,Connect-and-Manage,1,1,0.15,120,100,1,100,0.264,7405.2,2534.4,0,9939.6
